 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 02/08/2018 17:24:25
שעה,מדד אחרון,שלב מסחר,שינוי (%)
16:08:52,1577.69,,-0.59
16:08:37,1577.77,,-0.58
16:08:22,1577.78,,-0.58
16:08:07,1577.89,,-0.58
16:07:52,1578.14,,-0.56
16:07:37,1578.28,,-0.55
16:07:22,1578.27,,-0.55
16:07:07,1578.31,,-0.55
16:06:52,1578.34,,-0.55
16:06:37,1578.44,,-0.54
16:06:22,1578.08,,-0.56
16:06:07,1578.12,,-0.56
16:05:52,1578.09,,-0.56
16:05:37,1578.27,,-0.55
16:05:22,1578.15,,-0.56
16:05:07,1578.37,,-0.55
16:04:52,1578.18,,-0.56
16:04:37,1578.18,,-0.56
16:04:22,1578.12,,-0.56
16:04:07,1578.07,,-0.56
16:03:52,1578.23,,-0.55
16:03:37,1578.22,,-0.56
16:03:22,1578.29,,-0.55
16:03:07,1578.30,,-0.55
16:02:52,1578.27,,-0.55
16:02:37,1578.35,,-0.55
16:02:22,1578.48,,-0.54
16:02:07,1578.51,,-0.54
16:01:52,1577.62,,-0.59
16:01:37,1577.77,,-0.58
16:01:22,1577.99,,-0.57
16:01:07,1578.03,,-0.57
16:00:52,1578.34,,-0.55
16:00:37,1578.51,,-0.54
16:00:22,1578.49,,-0.54
16:00:07,1578.54,,-0.53
15:59:52,1578.46,,-0.54
15:59:37,1578.54,,-0.53
15:59:22,1578.60,,-0.53
15:59:07,1578.62,,-0.53
15:58:52,1578.60,,-0.53
15:58:37,1578.63,,-0.53
15:58:22,1578.76,,-0.52
15:58:07,1578.80,,-0.52
15:57:52,1578.92,,-0.51
15:57:37,1578.97,,-0.51
15:57:22,1579.05,,-0.50
15:57:07,1578.95,,-0.51
15:56:52,1578.40,,-0.54
15:56:37,1578.38,,-0.55
15:56:22,1578.43,,-0.54
15:56:07,1578.45,,-0.54
15:55:52,1578.42,,-0.54
15:55:37,1578.25,,-0.55
15:55:22,1578.31,,-0.55
15:55:07,1578.39,,-0.54
15:54:52,1578.50,,-0.54
15:54:37,1578.71,,-0.52
15:54:22,1578.15,,-0.56
15:54:07,1577.82,,-0.58
15:53:52,1578.09,,-0.56
15:53:37,1578.14,,-0.56
15:53:22,1578.07,,-0.56
15:53:07,1578.09,,-0.56
15:52:52,1578.20,,-0.56
15:52:37,1578.39,,-0.54
15:52:22,1578.31,,-0.55
15:52:07,1578.49,,-0.54
15:51:52,1578.27,,-0.55
15:51:37,1578.27,,-0.55
15:51:22,1578.24,,-0.55
15:51:07,1578.21,,-0.56
15:50:52,1578.30,,-0.55
15:50:37,1578.30,,-0.55
