 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 12/08/2018 16:24:42
שעה,מדד אחרון,שלב מסחר,שינוי (%)
13:49:44,1586.79,,-0.19
13:49:29,1586.77,,-0.19
13:49:14,1586.56,,-0.21
13:48:59,1586.63,,-0.20
13:48:44,1586.63,,-0.20
13:48:29,1586.68,,-0.20
13:48:14,1586.68,,-0.20
13:47:59,1586.59,,-0.20
13:47:44,1586.56,,-0.21
13:47:29,1586.55,,-0.21
13:47:14,1586.65,,-0.20
13:46:59,1586.75,,-0.19
13:46:44,1586.75,,-0.19
13:46:29,1586.76,,-0.19
13:46:14,1586.79,,-0.19
13:45:59,1586.71,,-0.20
13:45:44,1586.63,,-0.20
13:45:29,1586.65,,-0.20
13:45:14,1586.60,,-0.20
13:44:59,1586.57,,-0.21
13:44:44,1586.50,,-0.21
13:44:29,1586.52,,-0.21
13:44:14,1586.52,,-0.21
13:43:59,1586.52,,-0.21
13:43:44,1586.60,,-0.20
13:43:29,1586.60,,-0.20
13:43:14,1586.50,,-0.21
13:42:59,1586.55,,-0.21
13:42:44,1586.53,,-0.21
13:42:29,1586.48,,-0.21
13:42:14,1586.25,,-0.23
13:41:59,1586.19,,-0.23
13:41:44,1586.19,,-0.23
13:41:29,1586.11,,-0.23
13:41:14,1586.39,,-0.22
13:40:59,1586.32,,-0.22
13:40:44,1586.11,,-0.23
13:40:29,1586.05,,-0.24
13:40:14,1586.01,,-0.24
13:39:59,1586.19,,-0.23
13:39:44,1586.24,,-0.23
13:39:29,1586.05,,-0.24
13:39:14,1586.15,,-0.23
13:38:59,1586.15,,-0.23
13:38:44,1586.15,,-0.23
13:38:29,1586.18,,-0.23
13:38:14,1586.19,,-0.23
13:37:59,1586.15,,-0.23
13:37:44,1586.11,,-0.23
13:37:29,1586.16,,-0.23
13:37:14,1586.11,,-0.23
13:36:59,1586.11,,-0.23
13:36:44,1586.19,,-0.23
13:36:29,1586.35,,-0.22
13:36:14,1586.29,,-0.22
13:35:59,1586.27,,-0.22
13:35:44,1586.27,,-0.22
13:35:29,1586.36,,-0.22
13:35:14,1586.29,,-0.22
13:34:59,1586.30,,-0.22
13:34:44,1586.34,,-0.22
13:34:29,1586.34,,-0.22
13:34:14,1586.25,,-0.23
13:33:59,1586.25,,-0.23
13:33:44,1586.14,,-0.23
13:33:29,1586.30,,-0.22
13:33:14,1586.25,,-0.23
13:32:59,1586.24,,-0.23
13:32:44,1586.29,,-0.22
13:32:29,1586.29,,-0.22
13:32:14,1586.29,,-0.22
13:31:59,1586.42,,-0.22
13:31:44,1586.28,,-0.22
13:31:29,1586.28,,-0.22
13:31:14,1586.20,,-0.23
13:30:59,1586.13,,-0.23
13:30:44,1586.13,,-0.23
13:30:29,1586.13,,-0.23
13:30:14,1586.16,,-0.23
13:29:59,1585.98,,-0.24
13:29:44,1585.93,,-0.25
13:29:29,1585.93,,-0.25
13:29:14,1585.92,,-0.25
13:28:59,1585.89,,-0.25
13:28:44,1586.00,,-0.24
13:28:29,1586.00,,-0.24
13:28:14,1586.25,,-0.23
13:27:59,1586.25,,-0.23
13:27:44,1586.30,,-0.22
13:27:29,1586.34,,-0.22
13:27:14,1586.33,,-0.22
13:26:59,1586.33,,-0.22
13:26:44,1586.33,,-0.22
13:26:29,1586.33,,-0.22
13:26:14,1586.33,,-0.22
13:25:59,1586.32,,-0.22
13:25:44,1586.25,,-0.23
13:25:29,1586.28,,-0.22
13:25:14,1586.25,,-0.23
13:24:59,1586.19,,-0.23
13:24:44,1586.21,,-0.23
13:24:29,1586.23,,-0.23
13:24:14,1586.08,,-0.24
13:23:59,1586.06,,-0.24
13:23:44,1586.05,,-0.24
13:23:29,1586.05,,-0.24
13:23:14,1586.08,,-0.24
13:22:59,1585.99,,-0.24
13:22:44,1585.90,,-0.25
13:22:29,1585.69,,-0.26
13:22:14,1585.73,,-0.26
13:21:59,1585.97,,-0.24
13:21:44,1585.95,,-0.24
13:21:29,1586.03,,-0.24
13:21:14,1585.89,,-0.25
13:20:59,1585.87,,-0.25
13:20:44,1585.75,,-0.26
13:20:29,1585.75,,-0.26
13:20:14,1585.74,,-0.26
13:19:59,1585.65,,-0.26
13:19:44,1585.72,,-0.26
13:19:29,1585.78,,-0.26
13:19:14,1585.74,,-0.26
13:18:59,1585.64,,-0.26
13:18:44,1585.66,,-0.26
13:18:29,1585.86,,-0.25
13:18:14,1585.96,,-0.24
13:17:59,1586.03,,-0.24
13:17:44,1586.07,,-0.24
13:17:29,1586.03,,-0.24
13:17:14,1585.97,,-0.24
13:16:59,1585.98,,-0.24
13:16:44,1586.00,,-0.24
13:16:29,1586.10,,-0.24
13:16:14,1586.09,,-0.24
13:15:59,1586.12,,-0.23
13:15:44,1586.04,,-0.24
13:15:29,1585.99,,-0.24
13:15:14,1585.99,,-0.24
13:14:59,1586.07,,-0.24
13:14:44,1586.07,,-0.24
13:14:29,1586.06,,-0.24
13:14:14,1586.14,,-0.23
13:13:59,1586.14,,-0.23
13:13:44,1586.14,,-0.23
13:13:29,1586.17,,-0.23
13:13:14,1586.17,,-0.23
13:12:59,1586.35,,-0.22
13:12:44,1586.33,,-0.22
13:12:29,1586.27,,-0.22
13:12:14,1586.24,,-0.23
13:11:59,1586.29,,-0.22
13:11:44,1586.32,,-0.22
13:11:29,1586.29,,-0.22
13:11:14,1586.28,,-0.22
13:10:59,1586.22,,-0.23
13:10:44,1586.19,,-0.23
13:10:29,1586.09,,-0.24
13:10:14,1585.91,,-0.25
13:09:59,1585.87,,-0.25
13:09:44,1585.90,,-0.25
13:09:29,1585.87,,-0.25
13:09:14,1585.70,,-0.26
13:08:59,1585.70,,-0.26
13:08:44,1585.56,,-0.27
13:08:29,1585.95,,-0.24
13:08:14,1585.94,,-0.25
13:07:59,1585.89,,-0.25
13:07:44,1585.88,,-0.25
13:07:29,1585.75,,-0.26
13:07:14,1585.85,,-0.25
13:06:59,1585.96,,-0.24
13:06:44,1585.91,,-0.25
13:06:29,1585.88,,-0.25
13:06:14,1585.96,,-0.24
13:05:59,1586.00,,-0.24
13:05:44,1586.00,,-0.24
13:05:29,1585.96,,-0.24
13:05:14,1586.00,,-0.24
13:04:59,1585.99,,-0.24
13:04:44,1586.04,,-0.24
13:04:29,1585.83,,-0.25
13:04:14,1585.72,,-0.26
13:03:59,1586.05,,-0.24
13:03:44,1586.02,,-0.24
13:03:29,1586.00,,-0.24
13:03:14,1586.05,,-0.24
13:02:59,1586.10,,-0.24
13:02:44,1586.10,,-0.24
13:02:29,1586.10,,-0.24
13:02:14,1586.16,,-0.23
13:01:59,1586.11,,-0.23
13:01:44,1586.10,,-0.24
13:01:29,1586.06,,-0.24
13:01:14,1586.12,,-0.23
13:00:59,1586.12,,-0.23
13:00:44,1586.10,,-0.24
13:00:29,1586.11,,-0.23
13:00:14,1586.09,,-0.24
12:59:59,1586.09,,-0.24
12:59:44,1585.97,,-0.24
12:59:29,1585.98,,-0.24
12:59:14,1585.91,,-0.25
12:58:59,1585.97,,-0.24
12:58:44,1585.97,,-0.24
12:58:29,1585.99,,-0.24
12:58:14,1585.99,,-0.24
12:57:59,1585.95,,-0.24
12:57:44,1585.86,,-0.25
12:57:29,1585.86,,-0.25
12:57:14,1586.06,,-0.24
12:56:59,1586.06,,-0.24
12:56:44,1586.11,,-0.23
12:56:29,1585.96,,-0.24
12:56:14,1586.25,,-0.23
12:55:59,1586.17,,-0.23
12:55:44,1586.17,,-0.23
12:55:29,1585.94,,-0.25
12:55:14,1586.02,,-0.24
12:54:59,1586.10,,-0.24
12:54:44,1585.99,,-0.24
12:54:29,1586.06,,-0.24
12:54:14,1586.04,,-0.24
12:53:59,1586.01,,-0.24
12:53:44,1586.07,,-0.24
12:53:29,1586.10,,-0.24
12:53:14,1586.23,,-0.23
12:52:59,1586.17,,-0.23
12:52:44,1586.18,,-0.23
12:52:29,1586.14,,-0.23
12:52:14,1586.14,,-0.23
12:51:59,1586.13,,-0.23
12:51:44,1586.03,,-0.24
12:51:29,1585.99,,-0.24
12:51:14,1585.96,,-0.24
12:50:59,1585.74,,-0.26
