 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 07/08/2018 17:24:52
שעה,מדד אחרון,שלב מסחר,שינוי (%)
16:27:13,1603.99,,-0.06
16:26:58,1604.02,,-0.06
16:26:43,1604.00,,-0.06
16:26:28,1603.91,,-0.06
16:26:13,1604.09,,-0.05
16:25:58,1604.17,,-0.05
16:25:43,1604.33,,-0.04
16:25:28,1603.67,,-0.08
16:25:13,1603.96,,-0.06
16:24:58,1603.69,,-0.08
16:24:43,1603.79,,-0.07
16:24:28,1603.71,,-0.08
16:24:13,1603.37,,-0.10
16:23:58,1603.59,,-0.08
16:23:43,1603.81,,-0.07
16:23:28,1603.75,,-0.07
16:23:13,1603.68,,-0.08
16:22:58,1603.76,,-0.07
16:22:43,1603.46,,-0.09
16:22:28,1603.69,,-0.08
16:22:13,1603.75,,-0.07
16:21:58,1603.77,,-0.07
16:21:43,1603.83,,-0.07
16:21:28,1603.75,,-0.07
16:21:13,1603.78,,-0.07
16:20:58,1603.30,,-0.10
16:20:43,1603.42,,-0.09
16:20:28,1603.55,,-0.09
16:20:13,1603.58,,-0.08
16:19:58,1603.70,,-0.08
16:19:43,1603.75,,-0.07
16:19:28,1603.76,,-0.07
16:19:13,1603.73,,-0.07
16:18:58,1603.80,,-0.07
16:18:43,1603.88,,-0.06
16:18:28,1604.05,,-0.05
16:18:13,1604.04,,-0.05
16:17:58,1604.04,,-0.05
16:17:43,1603.73,,-0.07
16:17:28,1603.78,,-0.07
16:17:13,1603.59,,-0.08
16:16:58,1603.65,,-0.08
16:16:43,1603.65,,-0.08
16:16:28,1603.72,,-0.07
16:16:13,1603.71,,-0.08
16:15:58,1603.81,,-0.07
16:15:43,1603.86,,-0.07
16:15:28,1603.98,,-0.06
16:15:13,1603.90,,-0.06
16:14:58,1603.94,,-0.06
16:14:43,1603.99,,-0.06
16:14:28,1604.00,,-0.06
16:14:13,1604.02,,-0.06
16:13:58,1604.02,,-0.06
16:13:43,1603.93,,-0.06
16:13:28,1603.92,,-0.06
16:13:13,1603.92,,-0.06
16:12:58,1603.95,,-0.06
16:12:43,1603.90,,-0.06
16:12:28,1603.91,,-0.06
16:12:13,1603.61,,-0.08
16:11:58,1603.88,,-0.06
16:11:43,1603.86,,-0.07
16:11:28,1603.83,,-0.07
16:11:13,1603.73,,-0.07
16:10:58,1603.69,,-0.08
16:10:43,1603.72,,-0.07
