 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 16/08/2018 17:24:02
שעה,מדד אחרון,שלב מסחר,שינוי (%)
16:28:14,1577.97,,0.84
16:27:59,1578.10,,0.85
16:27:44,1578.08,,0.85
16:27:29,1578.11,,0.85
16:27:14,1578.05,,0.85
16:26:59,1577.84,,0.83
16:26:44,1577.81,,0.83
16:26:29,1577.66,,0.82
16:26:14,1577.66,,0.82
16:25:59,1577.76,,0.83
16:25:44,1577.78,,0.83
16:25:29,1577.82,,0.83
16:25:14,1577.80,,0.83
16:24:59,1577.63,,0.82
16:24:44,1577.66,,0.82
16:24:29,1577.49,,0.81
16:24:14,1577.49,,0.81
16:23:59,1577.79,,0.83
16:23:44,1577.65,,0.82
16:23:29,1577.79,,0.83
16:23:14,1577.89,,0.84
16:22:59,1577.87,,0.84
16:22:44,1577.93,,0.84
16:22:29,1578.02,,0.85
16:22:14,1578.03,,0.85
16:21:59,1578.16,,0.86
16:21:44,1578.18,,0.86
16:21:29,1578.02,,0.85
16:21:14,1578.07,,0.85
16:20:59,1578.00,,0.84
16:20:44,1578.04,,0.85
16:20:29,1577.91,,0.84
16:20:14,1577.87,,0.84
16:19:59,1577.92,,0.84
16:19:44,1578.03,,0.85
16:19:29,1578.08,,0.85
16:19:14,1577.98,,0.84
16:18:59,1578.00,,0.84
16:18:44,1577.92,,0.84
16:18:29,1577.92,,0.84
16:18:14,1577.90,,0.84
16:17:59,1577.80,,0.83
16:17:44,1578.09,,0.85
16:17:29,1578.10,,0.85
16:17:14,1578.00,,0.84
16:16:59,1577.83,,0.83
16:16:44,1577.88,,0.84
16:16:29,1578.04,,0.85
16:16:14,1578.00,,0.84
16:15:59,1577.79,,0.83
16:15:44,1577.77,,0.83
16:15:29,1577.77,,0.83
16:15:14,1577.84,,0.83
16:14:59,1577.73,,0.83
16:14:44,1577.55,,0.82
16:14:29,1577.59,,0.82
16:14:14,1577.64,,0.82
16:13:59,1577.53,,0.81
16:13:44,1577.57,,0.82
16:13:29,1577.57,,0.82
16:13:14,1577.38,,0.81
16:12:59,1577.36,,0.80
16:12:44,1577.22,,0.79
16:12:29,1577.18,,0.79
16:12:14,1577.34,,0.80
16:11:59,1577.31,,0.80
16:11:44,1577.32,,0.80
16:11:29,1577.24,,0.80
16:11:14,1577.46,,0.81
16:10:59,1577.38,,0.81
16:10:44,1577.23,,0.80
16:10:29,1577.31,,0.80
16:10:14,1577.45,,0.81
16:09:59,1577.47,,0.81
16:09:44,1577.59,,0.82
16:09:29,1577.16,,0.79
16:09:14,1577.14,,0.79
16:08:59,1577.12,,0.79
16:08:44,1577.26,,0.80
16:08:29,1577.22,,0.79
16:08:14,1577.22,,0.79
16:07:59,1577.10,,0.79
16:07:44,1577.25,,0.80
16:07:29,1576.99,,0.78
16:07:14,1576.98,,0.78
16:06:59,1576.90,,0.77
16:06:44,1576.87,,0.77
16:06:29,1576.79,,0.77
16:06:14,1576.80,,0.77
16:05:59,1576.84,,0.77
16:05:44,1576.85,,0.77
16:05:29,1576.85,,0.77
16:05:14,1576.85,,0.77
16:04:59,1576.88,,0.77
16:04:44,1576.85,,0.77
16:04:29,1576.89,,0.77
16:04:14,1576.87,,0.77
16:03:59,1576.97,,0.78
16:03:44,1576.95,,0.78
16:03:29,1576.95,,0.78
16:03:14,1576.95,,0.78
16:02:59,1576.94,,0.78
16:02:44,1577.14,,0.79
16:02:29,1577.72,,0.83
16:02:14,1577.71,,0.83
16:01:59,1577.71,,0.83
16:01:44,1577.74,,0.83
16:01:29,1577.77,,0.83
16:01:14,1577.80,,0.83
16:00:59,1577.59,,0.82
16:00:44,1577.65,,0.82
16:00:29,1577.35,,0.80
16:00:14,1577.41,,0.81
15:59:59,1577.40,,0.81
15:59:44,1577.26,,0.80
15:59:29,1577.13,,0.79
15:59:14,1577.15,,0.79
15:58:59,1577.31,,0.80
15:58:44,1577.21,,0.79
15:58:29,1577.32,,0.80
15:58:14,1577.34,,0.80
15:57:59,1577.38,,0.81
15:57:44,1577.39,,0.81
15:57:29,1577.39,,0.81
15:57:14,1577.17,,0.79
15:56:59,1577.20,,0.79
15:56:44,1577.30,,0.80
15:56:29,1577.23,,0.80
15:56:14,1577.47,,0.81
15:55:59,1577.58,,0.82
15:55:44,1577.55,,0.82
15:55:29,1577.44,,0.81
15:55:14,1577.76,,0.83
15:54:59,1577.73,,0.83
15:54:44,1577.79,,0.83
15:54:29,1577.89,,0.84
15:54:14,1577.82,,0.83
15:53:59,1577.93,,0.84
15:53:44,1578.44,,0.87
15:53:29,1578.28,,0.86
15:53:14,1578.28,,0.86
15:52:59,1578.39,,0.87
15:52:44,1578.36,,0.87
15:52:29,1578.32,,0.87
15:52:14,1578.22,,0.86
15:51:59,1578.29,,0.86
15:51:44,1578.39,,0.87
15:51:29,1578.49,,0.88
15:51:14,1578.47,,0.87
15:50:59,1578.51,,0.88
15:50:44,1578.47,,0.87
15:50:29,1578.61,,0.88
15:50:14,1578.62,,0.88
15:49:59,1578.54,,0.88
15:49:44,1578.44,,0.87
15:49:29,1578.46,,0.87
15:49:14,1578.36,,0.87
15:48:59,1578.36,,0.87
15:48:44,1578.34,,0.87
15:48:29,1578.36,,0.87
15:48:14,1578.40,,0.87
15:47:59,1578.34,,0.87
15:47:44,1578.17,,0.86
15:47:29,1578.15,,0.85
15:47:14,1578.05,,0.85
15:46:59,1578.17,,0.86
15:46:44,1578.31,,0.86
15:46:29,1578.37,,0.87
15:46:14,1578.34,,0.87
15:45:59,1578.29,,0.86
15:45:44,1578.26,,0.86
15:45:29,1578.26,,0.86
15:45:14,1578.26,,0.86
15:44:59,1578.25,,0.86
15:44:44,1578.49,,0.88
15:44:29,1578.49,,0.88
15:44:14,1578.50,,0.88
15:43:59,1578.55,,0.88
15:43:44,1578.49,,0.88
15:43:29,1578.69,,0.89
15:43:14,1578.43,,0.87
15:42:59,1578.66,,0.89
15:42:44,1578.62,,0.88
15:42:29,1578.65,,0.89
15:42:14,1578.53,,0.88
15:41:59,1578.73,,0.89
15:41:44,1578.74,,0.89
15:41:29,1578.75,,0.89
15:41:14,1578.78,,0.89
15:40:59,1578.75,,0.89
15:40:44,1578.70,,0.89
15:40:29,1578.80,,0.90
15:40:14,1578.80,,0.90
15:39:59,1578.76,,0.89
15:39:44,1578.75,,0.89
15:39:29,1578.63,,0.89
15:39:14,1578.60,,0.88
15:38:59,1578.55,,0.88
15:38:44,1578.54,,0.88
15:38:29,1578.50,,0.88
15:38:14,1578.48,,0.88
15:37:59,1578.48,,0.88
15:37:44,1578.48,,0.88
15:37:29,1578.45,,0.87
15:37:14,1578.39,,0.87
15:36:59,1578.43,,0.87
15:36:44,1578.40,,0.87
15:36:29,1578.41,,0.87
15:36:14,1578.35,,0.87
15:35:59,1578.37,,0.87
15:35:44,1578.35,,0.87
15:35:29,1578.37,,0.87
15:35:14,1578.37,,0.87
15:34:59,1578.40,,0.87
15:34:44,1578.45,,0.87
15:34:29,1578.49,,0.88
15:34:14,1578.48,,0.88
15:33:59,1578.34,,0.87
15:33:44,1578.26,,0.86
15:33:29,1578.30,,0.86
15:33:14,1578.25,,0.86
15:32:59,1578.23,,0.86
15:32:44,1578.27,,0.86
15:32:29,1578.23,,0.86
15:32:14,1578.25,,0.86
15:31:59,1578.20,,0.86
15:31:44,1578.20,,0.86
15:31:29,1578.52,,0.88
15:31:14,1578.61,,0.88
15:30:59,1578.60,,0.88
15:30:44,1578.52,,0.88
15:30:29,1578.44,,0.87
15:30:14,1579.33,,0.93
15:29:59,1579.25,,0.92
15:29:44,1579.29,,0.93
15:29:29,1579.30,,0.93
15:29:14,1579.22,,0.92
15:28:59,1579.06,,0.91
15:28:44,1579.18,,0.92
15:28:29,1579.08,,0.91
15:28:14,1579.33,,0.93
15:27:59,1579.32,,0.93
15:27:44,1579.08,,0.91
15:27:29,1579.03,,0.91
15:27:14,1579.08,,0.91
15:26:59,1578.94,,0.90
15:26:44,1578.81,,0.90
15:26:29,1578.69,,0.89
15:26:14,1578.69,,0.89
15:25:59,1578.71,,0.89
15:25:44,1578.78,,0.89
15:25:29,1578.80,,0.90
15:25:14,1578.79,,0.90
15:24:59,1578.85,,0.90
15:24:44,1578.82,,0.90
15:24:29,1578.64,,0.89
15:24:14,1578.60,,0.88
15:23:59,1578.63,,0.89
15:23:44,1578.56,,0.88
15:23:29,1578.55,,0.88
15:23:14,1578.49,,0.88
15:22:59,1578.39,,0.87
15:22:44,1578.37,,0.87
15:22:29,1578.37,,0.87
15:22:14,1578.39,,0.87
15:21:59,1578.64,,0.89
15:21:44,1578.60,,0.88
15:21:29,1579.19,,0.92
15:21:14,1579.26,,0.93
15:20:59,1579.28,,0.93
15:20:44,1579.27,,0.93
15:20:29,1579.25,,0.92
15:20:14,1579.30,,0.93
15:19:59,1579.36,,0.93
15:19:44,1579.19,,0.92
15:19:29,1579.20,,0.92
15:19:14,1579.18,,0.92
15:18:59,1579.25,,0.92
15:18:44,1579.23,,0.92
15:18:29,1579.12,,0.92
15:18:14,1579.15,,0.92
15:17:59,1579.17,,0.92
15:17:44,1578.92,,0.90
15:17:29,1578.96,,0.91
15:17:14,1578.96,,0.91
15:16:59,1578.90,,0.90
15:16:44,1579.04,,0.91
15:16:29,1578.98,,0.91
15:16:14,1578.77,,0.89
15:15:59,1578.53,,0.88
15:15:44,1578.74,,0.89
15:15:29,1578.68,,0.89
15:15:14,1578.71,,0.89
15:14:59,1578.59,,0.88
15:14:44,1578.65,,0.89
15:14:29,1578.55,,0.88
15:14:14,1578.54,,0.88
15:13:59,1578.25,,0.86
15:13:44,1578.27,,0.86
15:13:29,1579.00,,0.91
15:13:14,1578.85,,0.90
15:12:59,1578.97,,0.91
15:12:44,1579.01,,0.91
15:12:29,1579.08,,0.91
15:12:14,1579.21,,0.92
15:11:59,1579.20,,0.92
15:11:44,1579.18,,0.92
15:11:29,1579.00,,0.91
15:11:14,1579.04,,0.91
15:10:59,1579.98,,0.97
15:10:44,1579.97,,0.97
15:10:29,1580.04,,0.98
15:10:14,1580.03,,0.97
15:09:59,1579.94,,0.97
15:09:44,1579.90,,0.97
15:09:29,1579.82,,0.96
15:09:14,1579.78,,0.96
15:08:59,1579.57,,0.95
15:08:44,1579.59,,0.95
15:08:29,1579.68,,0.95
15:08:14,1579.56,,0.94
15:07:59,1579.67,,0.95
15:07:44,1579.80,,0.96
15:07:29,1579.76,,0.96
15:07:14,1579.86,,0.96
15:06:59,1579.82,,0.96
15:06:44,1579.78,,0.96
15:06:29,1579.95,,0.97
15:06:14,1579.89,,0.97
15:05:59,1580.01,,0.97
15:05:44,1579.94,,0.97
15:05:29,1579.90,,0.97
15:05:14,1579.93,,0.97
15:04:59,1579.84,,0.96
15:04:44,1579.90,,0.97
15:04:29,1579.79,,0.96
15:04:14,1579.85,,0.96
15:03:59,1579.85,,0.96
15:03:44,1579.74,,0.96
15:03:29,1579.63,,0.95
15:03:14,1579.71,,0.95
15:02:59,1579.75,,0.96
15:02:44,1579.90,,0.97
15:02:29,1579.90,,0.97
15:02:14,1579.78,,0.96
15:01:59,1579.94,,0.97
15:01:44,1579.98,,0.97
15:01:29,1579.96,,0.97
15:01:14,1580.01,,0.97
15:00:59,1579.84,,0.96
15:00:44,1579.92,,0.97
15:00:29,1579.83,,0.96
15:00:14,1579.79,,0.96
14:59:59,1579.89,,0.97
14:59:44,1580.02,,0.97
14:59:29,1579.94,,0.97
14:59:14,1579.91,,0.97
14:58:59,1580.04,,0.98
14:58:44,1579.98,,0.97
14:58:29,1579.92,,0.97
14:58:14,1579.93,,0.97
14:57:59,1579.93,,0.97
14:57:44,1580.06,,0.98
14:57:29,1579.93,,0.97
14:57:14,1580.02,,0.97
14:56:59,1579.96,,0.97
14:56:44,1580.01,,0.97
14:56:29,1580.06,,0.98
14:56:14,1580.05,,0.98
14:55:59,1580.10,,0.98
14:55:44,1580.14,,0.98
14:55:29,1580.19,,0.98
14:55:14,1580.07,,0.98
14:54:59,1579.97,,0.97
14:54:44,1579.89,,0.97
14:54:29,1579.86,,0.96
14:54:14,1579.81,,0.96
14:53:59,1579.78,,0.96
14:53:44,1579.68,,0.95
14:53:29,1579.66,,0.95
14:53:14,1579.60,,0.95
14:52:59,1579.55,,0.94
14:52:44,1579.52,,0.94
14:52:29,1579.55,,0.94
14:52:14,1579.55,,0.94
14:51:59,1579.56,,0.94
14:51:44,1579.68,,0.95
14:51:29,1579.75,,0.96
14:51:14,1579.75,,0.96
14:50:59,1579.70,,0.95
14:50:44,1579.70,,0.95
14:50:29,1579.72,,0.95
14:50:14,1579.74,,0.96
14:49:59,1579.74,,0.96
14:49:44,1579.71,,0.95
14:49:29,1579.78,,0.96
14:49:14,1579.79,,0.96
14:48:59,1579.95,,0.97
14:48:44,1579.79,,0.96
14:48:29,1579.73,,0.96
14:48:14,1579.73,,0.96
14:47:59,1579.71,,0.95
14:47:44,1579.74,,0.96
14:47:29,1579.87,,0.96
14:47:14,1579.81,,0.96
14:46:59,1579.76,,0.96
14:46:44,1579.65,,0.95
14:46:29,1579.73,,0.96
14:46:14,1579.69,,0.95
14:45:59,1579.69,,0.95
14:45:44,1579.79,,0.96
14:45:29,1579.62,,0.95
14:45:14,1579.49,,0.94
14:44:59,1579.48,,0.94
14:44:44,1579.46,,0.94
14:44:29,1579.45,,0.94
14:44:14,1579.58,,0.95
14:43:59,1579.58,,0.95
14:43:44,1579.51,,0.94
14:43:29,1579.59,,0.95
14:43:14,1579.57,,0.95
14:42:59,1579.65,,0.95
14:42:44,1579.60,,0.95
14:42:29,1579.60,,0.95
14:42:14,1579.56,,0.94
14:41:59,1579.58,,0.95
14:41:44,1579.61,,0.95
14:41:29,1579.66,,0.95
14:41:14,1579.63,,0.95
14:40:59,1579.71,,0.95
14:40:44,1579.69,,0.95
14:40:29,1579.69,,0.95
14:40:14,1579.90,,0.97
14:39:59,1579.85,,0.96
14:39:44,1579.66,,0.95
14:39:29,1579.73,,0.96
14:39:14,1579.79,,0.96
14:38:59,1579.89,,0.97
14:38:44,1579.95,,0.97
14:38:29,1580.03,,0.97
14:38:14,1580.09,,0.98
14:37:59,1580.09,,0.98
14:37:44,1580.09,,0.98
14:37:29,1580.02,,0.97
14:37:14,1580.05,,0.98
14:36:59,1580.01,,0.97
14:36:44,1580.01,,0.97
14:36:29,1579.99,,0.97
14:36:14,1580.07,,0.98
14:35:59,1580.04,,0.98
14:35:44,1580.08,,0.98
14:35:29,1579.92,,0.97
14:35:14,1579.98,,0.97
14:34:59,1579.89,,0.97
14:34:44,1579.85,,0.96
14:34:29,1579.91,,0.97
14:34:14,1579.81,,0.96
14:33:59,1579.80,,0.96
14:33:44,1579.72,,0.95
14:33:29,1579.63,,0.95
14:33:14,1579.64,,0.95
14:32:59,1579.54,,0.94
14:32:44,1579.72,,0.95
14:32:29,1579.76,,0.96
14:32:14,1579.67,,0.95
14:31:59,1579.50,,0.94
14:31:44,1579.45,,0.94
14:31:29,1579.40,,0.93
14:31:14,1579.36,,0.93
14:30:59,1579.37,,0.93
14:30:44,1579.30,,0.93
14:30:29,1579.16,,0.92
14:30:14,1579.02,,0.91
14:29:59,1578.94,,0.90
14:29:44,1579.00,,0.91
14:29:29,1578.95,,0.91
14:29:14,1578.94,,0.90
14:28:59,1578.89,,0.90
14:28:44,1578.91,,0.90
14:28:29,1578.89,,0.90
14:28:14,1578.88,,0.90
14:27:59,1578.87,,0.90
14:27:44,1578.84,,0.90
14:27:29,1578.89,,0.90
14:27:14,1578.90,,0.90
14:26:59,1578.86,,0.90
14:26:44,1578.86,,0.90
14:26:29,1578.86,,0.90
14:26:14,1578.90,,0.90
14:25:59,1578.95,,0.91
14:25:44,1578.87,,0.90
14:25:29,1578.64,,0.89
14:25:14,1578.95,,0.91
14:24:59,1578.99,,0.91
14:24:44,1578.96,,0.91
14:24:29,1578.94,,0.90
14:24:14,1579.13,,0.92
14:23:59,1579.11,,0.92
14:23:44,1579.08,,0.91
14:23:29,1579.10,,0.92
14:23:14,1579.07,,0.91
14:22:59,1579.07,,0.91
14:22:44,1579.07,,0.91
14:22:29,1579.02,,0.91
14:22:14,1579.12,,0.92
14:21:59,1579.07,,0.91
14:21:44,1578.80,,0.90
14:21:29,1578.77,,0.89
14:21:14,1578.64,,0.89
14:20:59,1578.61,,0.88
14:20:44,1578.50,,0.88
14:20:29,1578.48,,0.88
14:20:14,1578.46,,0.87
14:19:59,1578.60,,0.88
14:19:44,1578.62,,0.88
14:19:29,1578.62,,0.88
14:19:14,1578.62,,0.88
14:18:59,1578.62,,0.88
14:18:44,1578.62,,0.88
14:18:29,1578.64,,0.89
14:18:14,1578.67,,0.89
14:17:59,1578.72,,0.89
14:17:44,1578.75,,0.89
14:17:29,1578.64,,0.89
14:17:14,1578.62,,0.88
14:16:59,1578.66,,0.89
14:16:44,1578.62,,0.88
14:16:29,1578.56,,0.88
14:16:14,1578.68,,0.89
14:15:59,1578.68,,0.89
14:15:44,1578.90,,0.90
14:15:29,1578.87,,0.90
14:15:14,1578.77,,0.89
14:14:59,1578.77,,0.89
14:14:44,1578.78,,0.89
14:14:29,1578.89,,0.90
14:14:14,1578.87,,0.90
14:13:59,1578.73,,0.89
14:13:44,1578.58,,0.88
14:13:29,1578.53,,0.88
14:13:14,1578.50,,0.88
14:12:59,1578.44,,0.87
14:12:44,1578.42,,0.87
14:12:29,1578.42,,0.87
14:12:14,1578.51,,0.88
14:11:59,1578.52,,0.88
14:11:44,1578.50,,0.88
14:11:29,1578.51,,0.88
14:11:14,1578.44,,0.87
14:10:59,1578.37,,0.87
14:10:44,1578.40,,0.87
14:10:29,1578.40,,0.87
14:10:14,1578.11,,0.85
14:09:59,1578.14,,0.85
14:09:44,1578.10,,0.85
14:09:29,1578.06,,0.85
14:09:14,1577.94,,0.84
14:08:59,1577.90,,0.84
14:08:44,1577.86,,0.84
14:08:29,1577.84,,0.83
14:08:14,1577.83,,0.83
14:07:59,1577.86,,0.84
14:07:44,1577.74,,0.83
14:07:29,1577.68,,0.82
14:07:14,1577.63,,0.82
14:06:59,1577.68,,0.82
14:06:44,1577.67,,0.82
14:06:29,1577.67,,0.82
14:06:14,1577.75,,0.83
14:05:59,1577.72,,0.83
14:05:44,1577.61,,0.82
14:05:29,1577.71,,0.83
14:05:14,1577.63,,0.82
14:04:59,1577.65,,0.82
14:04:44,1577.78,,0.83
14:04:29,1577.90,,0.84
14:04:14,1577.91,,0.84
14:03:59,1577.73,,0.83
14:03:44,1577.60,,0.82
14:03:29,1577.60,,0.82
14:03:14,1577.56,,0.82
14:02:59,1577.55,,0.82
14:02:44,1577.51,,0.81
14:02:29,1577.49,,0.81
14:02:14,1577.49,,0.81
14:01:59,1577.51,,0.81
14:01:44,1577.78,,0.83
14:01:29,1577.66,,0.82
14:01:14,1577.76,,0.83
14:00:59,1577.38,,0.81
14:00:44,1577.36,,0.80
14:00:29,1577.32,,0.80
14:00:14,1577.28,,0.80
13:59:59,1577.29,,0.80
13:59:44,1577.29,,0.80
13:59:29,1577.25,,0.80
13:59:14,1577.25,,0.80
13:58:59,1577.09,,0.79
13:58:44,1577.07,,0.79
13:58:29,1577.05,,0.78
13:58:14,1576.86,,0.77
13:57:59,1576.96,,0.78
13:57:44,1576.96,,0.78
13:57:29,1577.05,,0.78
13:57:14,1577.27,,0.80
13:56:59,1577.28,,0.80
13:56:44,1577.28,,0.80
13:56:29,1577.45,,0.81
13:56:14,1577.43,,0.81
13:55:59,1577.30,,0.80
13:55:44,1577.36,,0.80
13:55:29,1577.19,,0.79
13:55:14,1577.29,,0.80
13:54:59,1577.40,,0.81
13:54:44,1577.35,,0.80
13:54:29,1577.42,,0.81
13:54:14,1577.41,,0.81
13:53:59,1577.42,,0.81
13:53:44,1577.39,,0.81
13:53:29,1577.05,,0.78
13:53:14,1576.94,,0.78
13:52:59,1576.67,,0.76
13:52:44,1576.60,,0.76
13:52:29,1576.52,,0.75
13:52:14,1576.39,,0.74
13:51:59,1576.38,,0.74
13:51:44,1576.44,,0.75
13:51:29,1576.46,,0.75
13:51:14,1576.46,,0.75
13:50:59,1576.44,,0.75
13:50:44,1576.44,,0.75
13:50:29,1576.35,,0.74
13:50:14,1576.38,,0.74
13:49:59,1576.21,,0.73
13:49:44,1576.15,,0.73
13:49:29,1576.15,,0.73
13:49:14,1576.15,,0.73
13:48:59,1576.03,,0.72
13:48:44,1576.06,,0.72
13:48:29,1576.01,,0.72
13:48:14,1575.97,,0.72
13:47:59,1576.06,,0.72
13:47:44,1576.02,,0.72
13:47:29,1576.13,,0.73
13:47:14,1576.16,,0.73
13:46:59,1576.12,,0.72
13:46:44,1576.11,,0.72
13:46:29,1576.05,,0.72
13:46:14,1576.32,,0.74
13:45:59,1576.43,,0.74
13:45:44,1576.43,,0.74
13:45:29,1576.61,,0.76
13:45:14,1576.77,,0.77
13:44:59,1576.55,,0.75
13:44:44,1576.44,,0.75
13:44:29,1576.40,,0.74
13:44:14,1576.53,,0.75
13:43:59,1576.57,,0.75
13:43:44,1576.45,,0.75
13:43:29,1576.48,,0.75
13:43:14,1576.57,,0.75
13:42:59,1576.63,,0.76
13:42:44,1576.63,,0.76
13:42:29,1576.42,,0.74
13:42:14,1576.20,,0.73
13:41:59,1576.10,,0.72
13:41:44,1576.12,,0.72
13:41:29,1576.13,,0.73
13:41:14,1576.08,,0.72
13:40:59,1576.15,,0.73
13:40:44,1576.06,,0.72
13:40:29,1576.03,,0.72
13:40:14,1576.01,,0.72
13:39:59,1575.91,,0.71
13:39:44,1575.94,,0.71
13:39:29,1575.93,,0.71
13:39:14,1575.96,,0.71
13:38:59,1575.79,,0.70
